cw	pmi_4	raw_4	pmi_10	raw_10	freq
Philippe/name	0.26600862	1.0	-0.6381347	1	15953
Philips/name			-0.9298115	1	21604
Philips_vestiging/noun			4.657676	1	82
Picqué/name			1.7846241	1	1413
Piepel/name			6.242515	2	33
Piepel/noun			5.5762043	1	33
Pierre/name			0.45271048	3	16088
Piet/name	1.429999	3.0	1.2204158	6	14986
Pieter/name			-0.32036236	2	23375
Pinson/name			3.6696887	1	211
Plaatsvervangend/name			9.018224	1	1
Planbureau/name			0.81356573	1	3715
Planquette/name	3.892541	1.0	2.9865775	1	422
Plasmans/name			4.8407645	1	66
Plecker/name	5.3443065	1.0	4.4419675	1	99
Plettinck/name			3.2785919	1	315
Ploeg/name			1.1789806	3	7812
Poederlee/name			3.9243202	2	331
Poelkapelle/name			3.279879	1	324
Pol/name			0.10284536	1	7591
Polen/name			0.10438773	2	15141
Politieke/name	3.2339008	1.0	2.3299315	1	815
Poor-index/name			6.4885035	1	13
Pootemans/name			3.7186573	1	202
Poperinge/name			1.4277253	3	6134
Populorum/name	9.933093	1.0	9.018224	1	1
Portier/name	3.8355808	1.0	2.927593	1	449
Postboys-Ajax/noun			9.018224	1	1
Postboys-Boulevard/name			9.018224	1	1
Pouillon/name			3.6061316	1	228
Praet/name			1.2404103	1	2425
Praeter/name			3.6630538	1	214
Precedentwerking/name	9.933093	1.0	9.018224	1	1
Premsela/noun	5.60236	1.0	4.6927676	1	76
Preter/name			1.9701416	1	1208
Prijs/name			1.3045435	3	6986
Prinsenbos/noun			5.859098	1	24
Prodi/name			0.62427235	1	4511
Prof./name	2.834511	1.0	1.9282304	1	1300
Progressio/name	9.239946	1.0	8.325077	1	2
Prova/name	6.177724	2.0	6.652077	8	86
Provinciaal/name			1.4793032	1	1921
Punt/name	2.4958868	1.0	1.5909905	1	1724
Put/name			1.0882336	1	2842
Puyvelde/name			2.2999961	1	838
PvdA/name			-0.30393657	3	34307
PvdA_kamer_lid/noun			1.8007255	2	2786
Quaden/name			2.325458	1	826
Quivreux/name			5.4113684	1	37
Québec/name			3.7811172	2	382
R./name			0.28490907	3	18958
R./noun			3.5100508	1	248
R.C.-Aalst/name			9.018224	1	1
R.C.-Herne/name			9.018224	1	1
R.J.M./name			6.938782	1	8
RACING/name			3.2290285	1	361
RC/name			1.4088424	5	10436
RDC/name			4.8308444	1	67
REDANT/name			3.5070155	1	274
REEKS/name			2.8874323	1	466
REGIO/name			3.578841	1	269
RH/name			3.22247	1	347
RJE/name	5.081063	1.0	4.209705	1	204
RK-Kerk/name			7.5030966	1	5
RKC/name	2.1903114	2.0	1.2861944	2	4666
ROCvA/name	8.443002	4.0	8.1047945	7	18
RPO/name			2.9673119	1	693
RS/name	2.3893566	1.0	2.5946252	3	2052
RSD/name	3.806497	1.0	2.9080877	1	465
RSZ/name	3.4431286	1.0	2.5343523	1	662
RWD/name			2.1599214	1	1347
RWI/name	4.2140117	1.0	3.323314	1	386
Raad/name			0.9344591	11	36395
Raadsleden/name			5.6860194	1	29
Raadslid/name			2.015613	1	1144
Racing/name	2.1871817	5.0	2.386991	15	11726
Rackets/name	6.381323	2.0	5.472926	2	70
Radio/name			-1.1317389	1	26807
Raeymaekers/name			2.7379217	1	543
Rafaël/name	4.3167768	2.0	3.4125137	2	555
Rangers/name			0.4931518	1	5169
Ranst/name			0.97887295	1	3281
Raoul/name			1.2028958	1	2545
Rapid/name			1.5967472	1	1706
Rapid_voorzitter/noun	9.933093	1.0	9.018224	1	1
Rapide/name			2.9598603	2	895
Rassing/noun	6.295507	1.0	5.3952174	1	38
Raymond/name			0.06323394	1	7980
Rechten/name			1.4524565	1	1958
Red/name			1.2169144	3	7501
Ref/noun			4.812785	1	81
Reijnders/name			2.694044	1	565
Remkes/name			1.6257765	2	3338
Remko/name			3.842922	1	180
Renard/name			2.5258327	1	670
Rene/name			2.0361035	1	1101
Renzy/name			5.625395	1	30
René/name			0.24900042	2	13214
Republikeins/adj	1.4417821	1.0	0.53467023	1	4901
Reserve/name			1.7643644	1	1430
Retienaar/noun	7.056708	1.0	6.158884	1	19
Reynders/name	1.9071273	2.0	1.0011555	2	6193
Rhei/name			4.392271	1	105
RicaRokk--Sporta/name			9.018224	1	1
RicaRokk-Cheers/name	9.933093	1.0	9.018224	1	1
RicaRokk-Postboys/noun			9.018224	1	1
Rijkdommen/name	6.797599	2.0	5.8827295	2	46
Rik/name	0.9581034	2.0	0.97289205	5	16050
Rino/noun	8.834481	1.0	7.9196115	1	3
Robby/name			1.2332306	1	2465
Robert/name	-0.4022417	1.0	-0.61133	2	31276
Roberto/name	1.3584098	1.0	0.4527359	1	5342
Robur/name			2.5345814	1	673
Rode-Verrewinkel/name	3.790787	1.0	3.5888782	2	473
Roel/name			0.29846543	1	6303
Roeselaarse/noun			5.5972238	1	34
Roeselaere/noun	7.7358685	1.0	6.854901	1	9
Roeselare/name	1.3578906	4.0	0.6906307	5	21530
Roesems/name	3.105464	1.0	2.8967733	2	935
Roger/name	0.11583098	1.0	-0.7872318	1	18596
Roland/name			-0.48362124	1	13676
Rondalia/name			8.325077	1	2
Ronde/name			-1.1366583	1	26219
Ronni/name			4.795779	1	71
Ronny/name	0.7164974	1.0	0.9195608	3	10342
Ronse/name	1.4634765	2.0	1.489876	5	9673
Rood-wart/name			9.018224	1	1
Roos/name	2.397096	2.0	1.8972003	3	3787
Roosens/name	4.06168	1.0	3.1516142	1	357
Roover/name			2.2416599	1	893
Rory/name	4.2131915	1.0	3.3147748	1	308
Roseau/name			3.6701643	1	212
Rosenmöller/name			1.0028965	1	3081
Rotary/name			2.558789	1	672
Rotem/name	3.7889075	1.0	3.57819	2	470
Rotselaar/name			1.0739977	1	2916
Rotterdam/name	-1.1007515	1.0	-0.90145195	3	62721
Roulartacup/noun			6.476622	1	14
Rousset/name			3.792746	1	188
Roy/name			0.10802287	1	7602
Royal/name			0.27243802	1	6391
Ruanda/name	5.4948635	1.0	4.585029	1	85
Ruben/name			1.0765904	1	2865
Rudi/name	0.90696114	1.0	1.1043555	3	8460
Rudy/name			0.75548863	3	11988
Ruiselede/name			1.1366073	1	2722
Rumbeke/name	2.1336472	1.0	1.9309218	2	2464
Rumst/name			1.5042146	1	1897
Rupel-Boom/name			3.3368576	1	297
Rupel-Boom/noun	5.127025	1.0	4.2340713	1	128
Rupel/name	3.4538157	2.0	3.473281	5	1326
Rupel/noun			3.108512	1	394
Rusland/name			-0.7180041	2	34655
Rwanda_affaire/noun			7.9196115	1	3
Röling/name	5.013112	1.0	4.1081457	1	138
S.B.H.N.T/name			8.325077	1	2
S.M.A.K./name			3.688408	1	211
S.M.A.K./noun			3.7796566	1	193
SA-Brusegem/name	9.933093	1.0	9.018224	1	1
SA-Maesdal/name			9.018224	2	2
SA-Wieze/name			8.325077	1	2
SALIERES/name			9.616061	1	1
SBHNT/name			9.018224	1	1
SC/name	2.2099915	3.0	2.4091218	9	6930
SINT-JOZEF/name	7.4481864	1.0	6.554371	1	12
SK/name	2.3713865	14.0	2.5480268	41	27573
SKLA/name			7.6319294	1	4
SKV/name			2.5021787	1	706
SLV/name			3.4785302	1	259
SP/name			-0.19996311	2	20591
SPEELT/name			5.419543	1	43
SPORT/name	3.516361	1.0	2.6477237	1	638
STIJGERS/name			7.353667	3	17
SV/name	1.7968951	4.0	2.4561107	19	13942
SVD/name	3.596378	2.0	4.1371756	8	1283
SVM/name			5.9737015	1	21
Sabbe/name			1.1738852	1	2601
Safety/name			3.1732314	1	353
Sahara/name	3.3658056	2.0	2.4622982	2	1435
Samenwerking/name			2.3953545	2	1523
Sanchez/name			1.2951924	1	2293
Sanders/name	1.9233979	1.0	1.0157472	1	3036
Sankt/name			2.1274621	1	996
Santos/name			1.2246783	1	2454
Saskia/name			1.178029	1	2607
Savage/name			3.714173	1	206
Schaeffer/name			3.9747987	1	156
Schaffen/name	2.7932346	1.0	2.587537	2	1272
Schatkist/name			3.9796493	1	156
Schiettecat/name			6.340633	1	15
Schiphol/name			-0.7960663	1	18878
Schipper/name			2.5673192	2	1293
Schoen/name			1.7133381	1	1521
Scholengemeenschap/name			4.292386	2	236
Schone/name	2.2297752	2.0	1.3240474	2	4452
Schoolmeubilair/adj			8.612759	1	2
Schoten/name	1.6712117	1.0	1.4640986	2	3898
Schouterden/name			3.9116726	1	166
Schriek/name	3.8755777	2.0	2.9744635	2	864
Schrift/name	5.3081203	1.0	4.398165	1	102
Sebastien/name			1.6874256	1	1556
Secr./name	8.323655	1.0	7.449608	1	5
Secretaris/name	4.379649	1.0	3.4750016	1	263
Segers/name			0.7806256	1	3839
Seizoen/name			4.6660123	1	83
Selassie/name			4.036674	1	146
Selekt/name			5.6170263	1	30
Selmanoski/name	4.6391606	1.0	3.7319791	1	200
Senaat/name	0.7814816	1.0	0.9755458	3	9526
Servisch/adj			0.025013939	2	16421
Sevenants/name			3.6286957	1	223
Sevos/name	5.3297997	2.0	4.82504	3	200
Sey/name			3.9564204	2	319
Sierra/name			0.68774587	1	4252
Sijbesma/name			5.722387	1	27
Sikkuy/name			8.325077	1	2
Sint-Eloois-Winkel/name			2.5444105	1	705
Sint-Gillis/name			1.0481228	1	2993
Sint-Joost/name			2.4672863	1	723
Sint-Jozef/name			2.8804967	1	479
Sint-Lenaarts/name	3.7250063	1.0	3.512994	2	499
Sint-Niklaas/name	0.41012514	1.0	0.21591944	2	13897
Sint-Paulus/name	5.582815	1.0	4.6828957	1	80
Sint-Truiden/name			-0.30007362	1	11607
Sint/name			-0.009706917	1	8567
Sint_Job/name	4.7161217	1.0	3.813668	1	185
Sirault--Isières/name			9.018224	1	1
Sirault-Ogy/name			8.325077	1	2
Sirault-Opstal/name	9.933093	1.0	9.018224	1	1
Sirault/name	5.6290283	1.0	5.8127713	3	74
Sirault_Galmaarden/name			9.018224	1	1
Sirault_Halle/name			8.325077	1	2
Sirault_Isières/name	9.933093	1.0	9.018224	1	1
Sirault_Oppuurs/name			9.018224	1	1
Six/name			1.2226597	1	2483
Skender/name			5.2687197	1	43
Sliedrecht/name			2.7374537	1	547
Slies/name			9.018224	1	1
SlimFast/name	5.409947	1.0	4.509014	1	93
Slovenië/name	1.7789524	1.0	1.5667645	2	3511
Smet/name	0.4261172	1.0	0.21375622	2	13558
Smetje/name			5.6338334	1	31
Smit/name			0.12104752	1	7477
Smith/name			0.03061466	1	8137
Smolders/name			0.9996643	1	3114
Sneyers/noun			4.749926	1	73
Sobelair/name			1.8498366	1	1345
Sociaal/name			0.87393665	1	3500
Socialiste/name			2.8357258	1	488
Society/name			2.5106726	3	2031
Sodipa/name	4.8575287	2.0	4.6366663	4	321
Sokah/name	4.8282847	2.0	5.937538	15	330
Somers/name			0.16891795	1	7107
Sonnis/name			4.0857306	2	281
Souadi/name			8.325077	1	2
Sovjet-Unie/name			1.6959859	4	6111
Sovjetunie/name	3.9282806	1.0	3.0192873	1	407
Spa/name			-0.27654493	2	21900
Spaans/adj			-1.491703	1	37678
Spaenhoven/name	4.512558	1.0	4.307793	2	230
Spanning/name			5.865488	1	24
Sparta/name	1.3170167	2.0	1.107936	4	11221
Spartanen/name			4.2921643	1	115
Speeldag/name	6.288181	17.0	5.818766	26	682
Spelen/name			-1.3196481	1	31479
Speler_trainer/noun			3.324997	1	306
Spenhoven/name			9.449007	1	1
Sport/name	2.3559008	10.0	2.6508012	33	19956
Sporta-Coolcat/noun			9.018224	1	1
Sporta-De/name	9.933093	1.0	9.018224	1	1
Sportcomité/name	4.369531	1.0	3.479316	1	268
Sporting/name			0.42788246	1	5518
Sportkring/name			3.8106523	1	186
Sportman/name			3.419802	1	276
Sports/name			1.6125154	1	1675
Sportvrouw/name			3.8233244	1	185
Spouwen_Mopertingen/name			3.284721	1	320
Sprimont/name			2.348472	1	799
Srebrenica/name	1.2925326	1.0	1.0836477	2	5700
St-Gillis-Waas/name			5.5339117	1	33
St.-Michiels/name			5.6967916	1	28
St.-Michielsnm/noun			9.711371	2	1
St.-Niklaas/name			3.487407	1	256
St.-Servais/name			6.2741632	1	16
St./name			0.6464303	3	13179
St/name			2.1723175	2	1905
Staatsblad/name			2.4224434	1	740
Stad/name			1.3527516	2	4383
Stade/name	2.1455555	1.0	1.9361793	2	2437
Stade/noun	3.9132843	1.0	3.0161903	1	422
Staden/name			1.5612206	1	1801
Staes/name			1.7320664	1	1494
Stafke/name			4.821774	1	70
Stan/name			1.2277967	1	2465
Standaard/name	2.0084178	3.0	1.1113882	3	8392
Standaerdt/name			7.970905	1	3
Standard/name			1.4269131	6	12126
Star/name	1.9459792	3.0	2.0222688	8	8917
Starploeg/noun	6.295507	1.0	5.3925505	1	38
State/name			0.63295954	3	13419
Staten/name	-1.0574358	1.0	-1.9607617	1	59750
Stedelijk/name			0.6808394	2	8559
Steenbakkers/name	5.1404066	1.0	4.2361636	1	121
Steenbrugge/name			1.7028724	1	1532
Stef/name			0.71514016	1	4131
Stefaan/name			0.45524028	2	10725
Stefan/name	0.5838935	1.0	0.37341616	2	11659
Stefani/noun			6.4532747	1	13
Stein/name			1.5680861	1	1751
Stekene/name			0.7508905	1	4034
Stella/name			1.3980092	1	2091
Stellamans/name			2.9613228	1	434
Sterrebeek/name			1.247431	1	2463
Steve/name			-0.8357556	1	19444
Steven/name			0.071337044	3	23646
Stevens/name	1.0960835	1.0	0.8856423	2	6962
Steyaert/name			2.8775315	2	950
Stichting/name	2.1556075	7.0	1.792321	12	16960
Stijn/name			0.19701156	2	13860
Stocquart/noun			7.408786	1	5
Straatmeubilair/name			7.6319294	1	4
Straatsburg/name			0.8589493	1	3568
Strombeek/name			1.2128512	1	2513
Struggle/name	7.0427213	1.0	6.823781	2	18
Studio/name			-0.13108647	1	9672
Studzizba/name	6.937361	1.0	6.0325418	1	20
Stulens/name			3.0334065	1	407
Supercup/noun	3.4400961	1.0	2.5445647	1	671
Suriname/name			0.9801047	3	9513
Sustronck/name			3.8727663	1	175
Sutorius/name			3.3392465	1	299
Suykens/name			3.902028	1	169
Sven/name	0.29858047	1.0	0.0881796	2	15525
Syndicaat/name	4.044908	1.0	3.1393683	1	362
Syndicaat/noun	7.8128295	3.0	6.89796	3	25
Syndikaat/noun	9.933093	1.0	9.018224	1	1
Systeem/name			3.4127896	1	274
T.V./noun	6.988654	1.0	6.073785	1	19
TEMPO/name	5.6917663	1.0	4.822527	1	75
TK/name	3.0343156	2.0	3.0541818	5	2009
TOP/name			2.0236948	1	1130
TORHOUT-KV/name			9.018224	1	1
TVM/name			1.4246734	1	2161
TWEEDE/name			2.6833026	2	1331
TZA/name			3.368018	1	289
Tack/name	2.6464734	1.0	1.744715	1	1475
Taeymans/adj			7.9196115	1	3
Taillieu/name			2.882659	1	469
Taiwanees/adj			1.6451007	1	1643
Taliban/name			-0.004937141	1	8452
Tandartsenblad/noun			7.7512765	1	4
Tandheelkunde/name	7.1200395	7.0	6.211838	7	117
Tanzania/name	2.4476717	1.0	1.5457516	1	1799
Technologie/name	4.5321064	2.0	3.6298373	2	445
Technologieën/name	7.8536515	1.0	6.938782	1	8
Technologisch/name	4.8832374	1.0	3.9777062	1	156
Templeuve/name			4.000613	2	305
Tempo/name	3.012545	1.0	2.1128714	1	1025
Temse/name	2.8477747	7.0	2.8408902	17	8478
Temsese/adj			3.8620462	1	177
Temsespits/name			9.018224	1	1
Tennisbond/name			5.711337	1	28
Teralfene/name			2.5223544	1	686
Terjoden-Charleroi/noun	8.005201	1.0	7.1697693	1	7
Terjoden/name			2.119358	1	1013
Ternesse/name			3.244216	2	657
Terugwedstrijd/name			8.132392	2	5
Tessa/name			2.0931199	1	1036
Testelt/name	3.415976	1.0	2.5207703	1	683
Th.a./name			8.79508	2	3
Theetaert/name	5.4700627	2.0	5.4883404	5	176
Theo/name			-0.5025747	1	13947
Thersites/noun			7.6319294	1	4
Theys/name			2.390844	1	769
Thierry/name			0.7134136	2	8253
Thieulain-Bever/noun			9.018224	1	1
Thieulain-Kokejane/noun			9.018224	1	1
Thieulain-Oppuurs/noun			8.325077	1	2
Thieulain-Opstal/noun			9.018224	2	2
Thieulain-Sirault/noun			9.018224	1	1
Thieulain/name			5.9748926	2	42
Thieulan/name	9.933093	1.0	9.018224	1	1
Thijs/name			0.6704736	2	8591
Thom/name	2.2814977	1.0	2.0701907	2	2137
Thomas/name	-0.1607874	1.0	-1.062093	1	24577
Thorsten/name			3.7219086	1	203
Thuy/name			3.2810066	1	313
Thy-Maubeuge/name	8.323655	1.0	7.439245	1	5
Thy/name			4.70374	2	151
Thysen/name			4.5969768	1	86
Tielen/name	2.5950177	1.0	2.392003	2	1557
Tielens/name			2.8047163	1	509
Tienen/name	1.1403348	2.0	0.6580511	3	13407
Tijd/name			0.58313054	1	4684
Tilburg/name			0.069124915	1	7887
Times/name			-0.5421605	1	14534
Toerisme/name			2.2699335	8	6992
Tolic/name	4.768307	1.0	4.5580792	2	179
Tollembeek/name			2.3741739	1	795
Tom/name	-0.8313864	1.0	0.2110053	7	47916
Tombeek/name			4.808321	1	69
Toneelhuis/name			1.5692205	1	1762
Tongerse/name	5.1414433	1.0	4.243733	1	122
Tony/name	0.19747712	1.0	0.39281327	3	17105
Top/name	1.1299319	1.0	0.22567429	1	6820
Torhout/name	2.0175054	4.0	2.0410266	10	11128
Torhoutse/adj			3.0701237	2	787
Tottenham/name	2.7721503	1.0	1.8699175	1	1299
Touch/name			3.4643602	3	789
Trekpaard/name	6.3635607	1.0	5.465737	1	36
Tribunaal/name			2.046743	1	1085
Tribune/name	2.927871	1.0	2.0185277	1	1111
Tromcourt-Kokejane/noun	9.933093	1.0	9.018224	1	1
Tromcourt/name	8.173082	2.0	7.9753003	4	12
Troonrede/name	4.1624312	1.0	3.2662864	1	323
Trouw/name	2.6192064	2.0	3.2158034	9	3030
Trouw_Berkenrode/name			9.018224	1	1
Tsjoeglazov/name			8.325077	1	2
Tubeke/name			1.1771438	1	2620
Turk/noun			-0.28396612	1	11133
Turks/adj			-1.2799577	1	30463
Turnhout/name	0.7808786	2.0	1.500714	10	19121
Turnhout_Hoogstraten/name			7.0167437	1	8
Tweede/name	-0.84739834	1.0	-0.6484912	3	48674
Twente/name			-0.10449219	1	9423
Twenty/name	5.157126	1.0	4.245	1	119
UHD's/noun			8.325077	1	2
UIA/name			3.0748997	1	389
UIA_professor/noun	7.8536515	1.0	6.9770036	1	8
UIA_student/noun	8.68033	1.0	7.765461	1	4
UNIC/name			6.820999	1	9
URS/name			3.7863135	1	190
US/name			0.5637309	2	9574
USAID/name			5.9271812	1	22
Uitgevers/name			2.422375	1	765
Uitkerke/name	4.9693747	1.0	4.0726604	1	145
Uitzonderlijk/name			6.65737	1	11
Ukkel-Vorst/name	4.6658797	1.0	3.7693594	1	197
Ukkel/name	2.0306983	1.0	1.8293203	2	2731
Ukkel_Vorst/name	4.2567677	1.0	3.3514512	1	293
Umit/name			3.628924	1	223
Unic/name	5.7406015	2.0	4.829706	2	134
Unie/name	-0.63068575	1.0	-0.43482733	3	39010
Union/name	1.0814656	1.0	0.18001299	1	7077
Univ./name			5.729822	1	28
Universitair/name			1.4342387	1	2020
Universitaire/name			3.3129425	1	304
Universiteit/name			-0.8717097	1	20202
Up/name			1.6338618	1	1634
Ups/name			3.9159214	1	166
Urbain/name			3.316026	4	1228
Ursel/name	3.5007563	3.0	2.6031816	3	1890
Utrecht/name			-0.35951754	3	36395
V./noun			1.6941295	1	1534
V.Eeghem-Koekelare/name	9.933093	1.0	9.018224	1	1
VAN/name	0.90903723	2.0	0.44953626	3	17712
VANAVOND/name			5.1787715	1	59
VANDERBAUWHEDE/name	7.2589445	1.0	6.344075	1	17
VAR/name			2.343126	2	2063
VBBB/name	6.4365854	1.0	6.2163796	2	33
VBVB/name			4.120384	1	134
VELDWEZELT/name			5.3905554	2	80
VERDRUYE/name			3.7788606	1	218
VERHALLE/name	8.080709	1.0	7.92798	2	7
VERHOEVEN/name			2.4191701	1	850
VGH/KMS/noun	9.933093	1.0	9.018224	1	1
VGH/name	3.8540184	1.0	3.6899836	2	498
VGO_troep/noun			9.018224	1	1
VHG/name	5.24865	1.0	4.3839803	1	183
VIERDE/name	2.054701	1.0	2.2647276	3	3060
VK/name	1.7346429	2.0	0.83164114	2	7383
VLEM/name			2.8179176	1	715
VLJA/name			2.5920591	1	751
VLW/name			3.743431	1	357
VN-subcommissie/noun	9.373477	1.0	8.548221	1	2
VN/name			-0.65098965	1	16119
VN_bijdrage/noun	7.368144	1.0	6.4687786	1	13
VOETBAL/name	3.8967152	1.0	3.050028	1	488
VOWR/name	4.1298428	1.0	3.2530327	1	354
VPW/name			6.245635	1	16
VRT/name			-0.30080494	1	11833
VS/name			-1.3675133	3	98893
VS_strijdkrachten/noun			7.408786	1	5
VTT/name			2.1371207	1	1404
VV/name	2.670327	7.0	2.3892977	13	10152
VVBT/name			9.018224	1	1
VVD'er/noun			1.0611341	1	2910
VVD/name			-0.6338926	2	31863
VVMathy/name	10.626241	2.0	10.068046	2	1
VW/name	1.4563315	1.0	1.6568484	3	4937
Vaeyens/name			2.9553692	2	871
Van/det			0.3853922	1	5664
Van/name	-1.1752583	10.0	-0.45226774	51	672711
Vanaken/noun			5.414086	1	37
Vanavond/name			3.177001	1	378
Vancompernolle/noun			5.976085	1	21
Vandael/name			3.0292625	1	402
Vandaele/noun			3.2058861	1	337
Vande/name			-0.124945164	1	9860
Vandenberghe/name			1.7341233	2	2958
Vandenbroucke/name	0.38780856	1.0	-0.5146202	1	14370
Vandendaele/name			4.1320186	1	135
Vandenheede/name			3.4938672	2	511
Vandeputte/name			1.9926856	1	1145
Vanderdonck/name	3.9795253	1.0	3.076475	1	388
Vanderschommen/name			4.6791916	3	236
Vanderstraeten/name			2.045524	1	1125
Vandevelde/name			1.3774999	1	2127
Vandeweyer/name	4.284119	1.0	3.3780913	1	285
Vandoorne/name			2.368333	1	787
Vandormael/name			4.124497	1	135
Vanhaelewijn/name	5.5892878	1.0	4.691446	1	78
Vanhengel/noun			4.1403584	1	137
Vanneste/name			1.5197695	1	1836
Vanpol/name			3.7706738	1	195
Vanstappen/name			5.160657	1	49
Vanthilt/name			3.2944753	2	627
Vanwoerkum/name			5.5066786	1	35
Vdb/name	2.915699	1.0	2.0093572	1	1596
Veer/name	2.0309756	1.0	1.8181908	2	2717
Veilig/name			2.1385596	1	1003
Velde/name			-0.15904045	1	10235
Veldegem/name			1.7291596	1	1503
Veldwezelt/name			3.1162739	5	1872
Velodroom/name			3.684298	1	212
Veluwe/name			1.4334	1	2006
Verbandt-Blauw/name			9.018224	1	1
Verbeeck/name			1.304216	1	2285
Verbergt/name			3.94524	1	162
Verboven/name			2.3590581	1	800
Verbraeken/name			2.7001572	1	563
Verbroedering/name	3.0666158	2.0	3.2659159	6	1936
Verdwijnen/name			7.8708215	1	4
Vereeniging/name			4.4904747	2	187
Vereeniging/noun	7.6058154	4.0	6.6946115	4	41
Verenigde/name	-1.2481513	1.0	-1.0521543	3	72351
Vereniging/name	2.589254	9.0	1.791128	10	14071
Verfaillie/name			1.750245	1	1461
Vergadering/name			2.0494676	1	1076
Vergeylen/name			2.0305028	1	1104
Vergote/name			2.7374537	2	1091
Vergucht/name			2.4753919	1	704
Verhagen/name			1.4311415	1	2011
Verhesen/name			3.4897873	1	258
Verhofstadt/name			0.18910246	3	21018
Verhulst/name			1.6056712	2	3365
Verlent/name			3.9474347	1	162
Vermeir/name			2.3261402	1	822
Vermeiren/name			1.802451	2	2773
Vermeylen/name			2.255032	1	874
Verschel/verb			7.408786	1	5
Verschelden/name	3.2201371	1.0	2.3133194	1	830
Verstraeten/name			0.50832725	1	5099
Verständigung/name			7.2264643	1	6
Verswijver/name			3.5100508	1	250
Vervaecke/name			2.6546786	1	591
Vervaeke/name			3.1246479	2	736
Verviers/name	3.5140147	2.0	2.6101894	2	1232
Verwilghen/name	1.8386766	2.0	2.0339088	6	6681
Veurne/name	1.2228446	1.0	0.32981223	1	6140
Vic/name			1.027427	1	3030
Vice-Admiraal/name	9.239946	1.0	8.325077	1	2
Vierdeklasser/name	4.674947	1.0	3.8024733	1	194
Vigor-Wuitens/name			4.154543	1	133
Vigor/name	4.0814295	2.0	4.4302726	7	702
Vigor/noun	4.7026534	1.0	4.495892	2	191
Vijlders/name			8.403038	1	2
Villers/name			3.935578	2	328
Vilvoorde/name	1.9402331	4.0	1.9656153	10	12029
Vilvoordse/adj			1.9261906	1	1244
Vilvoordse/name			4.4786596	1	102
Visputters/name			5.2010612	2	93
Vlaams-Brabant/name	1.9271841	2.0	1.0323992	2	6094
Vlaams/adj	-0.40591875	4.0	0.194924	18	124773
Vlaams/name	1.355812	5.0	0.45321244	5	26861
Vlaamse/name	1.7558408	4.0	1.077181	5	14351
Vlaanderen/name	2.7518313	53.0	1.9371798	58	70196
VlaanderenGrimminge-Okegem/name	9.933093	1.0	9.018224	1	1
VlaanderenHamme/name	9.933093	1.0	9.018224	1	1
Vlamertinge/name			1.7258186	1	1502
Vlaming/noun			-0.6388451	1	15930
Vleeschouwer/noun	4.7668796	1.0	4.5526032	2	176
Vletter/name			6.6203284	1	11
Vlieland/name			2.682195	1	580
Vliermaal/name	4.1531215	1.0	3.2539737	1	326
Vlijtingen/name			2.7630498	1	534
Vlimmeren/name			2.1870797	1	954
Voetbalbond/name			3.665734	3	641
Voetbalclub/name			3.361533	1	319
Vogels/name			0.40028983	1	5677
Volksgezondheid/name	1.145787	2.0	0.25101936	2	13214
Volkshuisvesting/name			1.8260418	1	1378
Volkskrant/name			-0.5167691	1	14205
Voorhoeve/name			2.283038	1	853
Vorselaar/name	1.8926866	1.0	2.7898116	6	3144
VorselaarUitg/name			8.325077	1	2
Vorst/name			1.677756	3	4758
Vosko-Geelse/noun			9.018224	1	1
Vosko/name			7.8498783	3	10
Vosko/noun			6.820999	1	9
Vosko15/name			9.018224	1	1
Vosselaar/name	2.3084133	1.0	1.4129809	1	2086
Vrasene/name	3.173693	1.0	2.2706373	1	869
Vreemdelingenverkeer/name	6.5318956	1.0	5.63553	1	30
Vries/name			-0.71868354	1	17303
Vroman/name			2.4296412	1	737
Vuylsteke/name			2.0213594	1	1157
WATERPOLO/name	5.8206835	4.0	5.4903936	7	269
WDE/name			4.101533	1	240
WERVIK-EERNEGEM/noun			7.9196115	1	3
WETTEREN/name			3.2337835	1	340
WEYTJENS/name			5.1776967	1	58
WEZEL/name			5.2005115	1	48
WFMH/name			7.2264643	1	6
WIELRENNEN/name			1.3851447	1	2581
WIELRENNENWim/name	9.933093	1.0	9.018224	1	1
WIELSBEKE/name			5.274225	3	134
WIK/name	4.012521	1.0	3.1177788	1	379
WILRIJK/name	4.477772	1.0	3.6153214	1	238
WITGOOR/name	5.6546926	1.0	5.4779897	2	76
WJB/name	4.1577654	1.0	3.289749	1	377
WM/name	4.7387486	1.0	3.8522956	1	203
WRR/name			2.7266548	1	545
WS/name	1.7901936	1.0	2.4974556	5	3501
WTO/name			1.015948	1	3048
Waal/noun			0.9242424	1	3336
Waals/adj	1.0931464	2.0	0.5924189	3	13929
